0.01965651321411133,0.014391437530517578,10,gvp,c2a,0.95,no_k,1
0.01009870433807373,0.012086841583251953,20,gvp,c2a,0.95,no_k,1
0.010388011932373048,0.009766510009765625,30,gvp,c2a,0.95,no_k,1
0.004893579959869385,0.006209912300109863,40,gvp,c2a,0.95,no_k,1
0.004893579959869385,0.007917684078216553,50,gvp,c2a,0.95,no_k,1
0.0017759413719177245,0.01129633617401123,60,gvp,c2a,0.95,no_k,1
0.0012802748680114746,0.007325901508331299,70,gvp,c2a,0.95,no_k,1
0.0012802748680114746,0.006999473571777343,80,gvp,c2a,0.95,no_k,1
0.0012802748680114746,0.009548393249511719,90,gvp,c2a,0.95,no_k,1
0.0012802748680114746,0.012398227691650391,100,gvp,c2a,0.95,no_k,1
0.017260250091552735,0.015858085632324218,10,gvp,c2a,0.9,no_k,1
0.012035781860351563,0.010392284393310547,20,gvp,c2a,0.9,no_k,1
0.006104403972625732,0.010255090713500977,30,gvp,c2a,0.9,no_k,1
0.008531072616577148,0.009555137634277344,40,gvp,c2a,0.9,no_k,1
0.0033368678092956542,0.0051092000007629396,50,gvp,c2a,0.9,no_k,1
0.005348799705505371,0.006572105407714844,60,gvp,c2a,0.9,no_k,1
0.0031309823989868163,0.005269720554351807,70,gvp,c2a,0.9,no_k,1
0.0031309823989868163,0.004658087253570557,80,gvp,c2a,0.9,no_k,1
0.0013842616081237793,0.004483178615570068,90,gvp,c2a,0.9,no_k,1
0.0014109878540039063,0.005153839111328125,100,gvp,c2a,0.9,no_k,1
0.006066786766052246,0.008316670417785645,10,gvp,c2a,0.85,no_k,1
0.003406365156173706,0.007059436321258545,20,gvp,c2a,0.85,no_k,1
0.0035134637355804443,0.0068481616973876955,30,gvp,c2a,0.85,no_k,1
0.0032304129600524904,0.006803963661193848,40,gvp,c2a,0.85,no_k,1
0.002872185230255127,0.00720958137512207,50,gvp,c2a,0.85,no_k,1
0.002872185230255127,0.0069104709625244145,60,gvp,c2a,0.85,no_k,1
0.002872185230255127,0.004650428771972657,70,gvp,c2a,0.85,no_k,1
0.002872185230255127,0.005506021499633789,80,gvp,c2a,0.85,no_k,1
0.002872185230255127,0.00483936071395874,90,gvp,c2a,0.85,no_k,1
0.002872185230255127,0.005538382530212402,100,gvp,c2a,0.85,no_k,1
0.017072011947631836,0.01020368003845215,10,gvp,c2a,0.75,no_k,1
0.006282127380371093,0.007723148345947266,20,gvp,c2a,0.75,no_k,1
0.0048224906921386715,0.00564691972732544,30,gvp,c2a,0.75,no_k,1
0.002902430772781372,0.006009269237518311,40,gvp,c2a,0.75,no_k,1
0.002098200559616089,0.004486460208892823,50,gvp,c2a,0.75,no_k,1
0.0018317654132843017,0.006514651298522949,60,gvp,c2a,0.75,no_k,1
0.0018317654132843017,0.006011366844177246,70,gvp,c2a,0.75,no_k,1
0.0012678966522216798,0.005397750377655029,80,gvp,c2a,0.75,no_k,1
0.0012678966522216798,0.004863022327423095,90,gvp,c2a,0.75,no_k,1
0.0012678966522216798,0.00559817361831665,100,gvp,c2a,0.75,no_k,1
0.0061880116462707515,0.0081868257522583,10,gvp,c2a,0.6,no_k,1
0.005675669193267822,0.006009920597076416,20,gvp,c2a,0.6,no_k,1
0.004180771350860596,0.005423625946044922,30,gvp,c2a,0.6,no_k,1
0.0027325339317321776,0.004786937713623047,40,gvp,c2a,0.6,no_k,1
0.0032173192501068117,0.0038810055255889893,50,gvp,c2a,0.6,no_k,1
0.0025895791053771973,0.002824329376220703,60,gvp,c2a,0.6,no_k,1
0.0020333895683288575,0.0030133841037750246,70,gvp,c2a,0.6,no_k,1
0.002245296001434326,0.0026357073783874513,80,gvp,c2a,0.6,no_k,1
0.002245296001434326,0.0018064597845077516,90,gvp,c2a,0.6,no_k,1
0.0018724818229675293,0.0015560060739517212,100,gvp,c2a,0.6,no_k,1
0.004288317680358887,0.0055466279983520505,10,gvp,c2a,0.5,no_k,1
0.0019722204208374025,0.00278615140914917,20,gvp,c2a,0.5,no_k,1
0.0016631033420562743,0.002198489189147949,30,gvp,c2a,0.5,no_k,1
0.0016631033420562743,0.012410392761230469,40,gvp,c2a,0.5,no_k,1
0.0014135112762451172,0.0014609962701797486,50,gvp,c2a,0.5,no_k,1
0.0019256699085235596,0.0017249538898468017,60,gvp,c2a,0.5,no_k,1
0.0013394794464111329,0.0017241400480270386,70,gvp,c2a,0.5,no_k,1
0.0013394794464111329,0.0016045652627944946,80,gvp,c2a,0.5,no_k,1
0.00112864351272583,0.0014549968242645263,90,gvp,c2a,0.5,no_k,1
0.0010304350852966308,0.001402261257171631,100,gvp,c2a,0.5,no_k,1
0.0032954335212707518,0.004121953964233398,10,gvp,c2a,0.4,no_k,1
0.0033037917613983154,0.0023434593677520753,20,gvp,c2a,0.4,no_k,1
0.002194392204284668,0.001971292734146118,30,gvp,c2a,0.4,no_k,1
0.0011950019598007202,0.0030963771343231203,40,gvp,c2a,0.4,no_k,1
0.001260377883911133,0.0017577639818191527,50,gvp,c2a,0.4,no_k,1
0.0016554656028747558,0.0014434866905212401,60,gvp,c2a,0.4,no_k,1
0.0008896132707595825,0.0013549376726150512,70,gvp,c2a,0.4,no_k,1
0.0008896132707595825,0.0008848122358322143,80,gvp,c2a,0.4,no_k,1
0.0008896132707595825,0.0008659203052520752,90,gvp,c2a,0.4,no_k,1
0.0006996287107467651,0.0008041862249374389,100,gvp,c2a,0.4,no_k,1
0.0024685230255126955,0.005370061874389648,10,gvp,c2a,0.25,no_k,1
0.0011683927774429322,0.002097620487213135,20,gvp,c2a,0.25,no_k,1
0.0011678755283355713,0.0018538239002227784,30,gvp,c2a,0.25,no_k,1
0.0012399125099182128,0.0009052252769470215,40,gvp,c2a,0.25,no_k,1
0.0012399125099182128,0.0009434823989868164,50,gvp,c2a,0.25,no_k,1
0.0007080557346343994,0.0006910080909729003,60,gvp,c2a,0.25,no_k,1
0.0007080557346343994,0.0010529588460922242,70,gvp,c2a,0.25,no_k,1
0.0007834805250167846,0.0010663785934448243,80,gvp,c2a,0.25,no_k,1
0.0007834805250167846,0.0008410989046096802,90,gvp,c2a,0.25,no_k,1
0.0007834805250167846,0.0008732916116714478,100,gvp,c2a,0.25,no_k,1
0.003696690559387207,0.007770895957946777,10,gvp,c2a,0.1,no_k,1
0.0018351318836212157,0.004507102966308594,20,gvp,c2a,0.1,no_k,1
0.001596900701522827,0.0024402682781219484,30,gvp,c2a,0.1,no_k,1
0.0009799011945724487,0.001843808889389038,40,gvp,c2a,0.1,no_k,1
0.0014173446893692018,0.00129193115234375,50,gvp,c2a,0.1,no_k,1
0.0007489246726036071,0.0009551455974578857,60,gvp,c2a,0.1,no_k,1
0.0011344033479690552,0.0008210142850875855,70,gvp,c2a,0.1,no_k,1
0.0007971616387367249,0.0008102262020111084,80,gvp,c2a,0.1,no_k,1
0.0007727711796760559,0.0007216036319732666,90,gvp,c2a,0.1,no_k,1
0.0007727711796760559,0.001022962212562561,100,gvp,c2a,0.1,no_k,1
0.0014957542419433594,0.0022999651432037355,10,gvp,c2a,0.0,no_k,1
0.0007813656330108642,0.0019712804555892943,20,gvp,c2a,0.0,no_k,1
0.0012705949544906615,0.0012289040088653564,30,gvp,c2a,0.0,no_k,1
0.0005648739337921143,0.0017193803787231446,40,gvp,c2a,0.0,no_k,1
0.0005648739337921143,0.0011661679744720459,50,gvp,c2a,0.0,no_k,1
0.0002741651237010956,0.0010018739700317382,60,gvp,c2a,0.0,no_k,1
0.0002741651237010956,0.0004185042679309845,70,gvp,c2a,0.0,no_k,1
0.0002741651237010956,0.00032288533449172975,80,gvp,c2a,0.0,no_k,1
0.0002741651237010956,0.00031395602226257324,90,gvp,c2a,0.0,no_k,1
0.0002930517792701721,0.00033945536613464355,100,gvp,c2a,0.0,no_k,1